"omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI"
"DRAINAGE_OVERSTORTLEIDING,,_,,_,RI,_,DRAINAGE,_,OVERSTORTLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c3fbd873-a9ec-4974-946a-99beb1a0857f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e41e5e64-63df-4860-8f4e-66bf40a56b8f"
"DRAINAGE_ALGEMEEN,,_,,_,RI,_,DRAINAGE,_,ALGEMEEN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ff768e3b-494c-4b4e-b310-8cb97091ae3b,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e41e5e64-63df-4860-8f4e-66bf40a56b8f"
"DRAINAGE_BERGBEZINKLEIDING,,_,,_,RI,_,DRAINAGE,_,BERGBEZINKLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8067803f-bb08-43be-b32f-0ff838a9096f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e41e5e64-63df-4860-8f4e-66bf40a56b8f"
"OVERIG_RIOOLLEIDING,,_,,_,RI,_,OVERIG,_,RIOOLLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/682f180d-125b-46ac-86c1-8a94e2cf8978,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_SEPTICTANK,,_,,_,RI,_,OVERIG,_,SEPTICTANK,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/55c11059-c2a6-4615-9123-49c60b06895e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_KOLK,,_,,_,RI,_,OVERIG,_,KOLK,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0fc122f3-14ec-49b4-bf27-2f354a5bef7c,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_LOZINGSPUNT,,_,,_,RI,_,OVERIG,_,LOZINGSPUNT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bc570f2f-409d-47c5-bab3-921a9395c8d8,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_MANTELBUIS,,_,,_,RI,_,OVERIG,_,MANTELBUIS,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5ebc4738-774d-442f-91b4-1a5c124e8268,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_AANSLUITPUT,,_,,_,RI,_,OVERIG,_,AANSLUITPUT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/aadcb2e3-445a-49f5-8418-296affa31ee2,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_BLUSRIOOL,,_,,_,RI,_,OVERIG,_,BLUSRIOOL,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4428e3d9-c7a4-40de-86af-fcf63e23d913,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_BERGBEZINKLEIDING,,_,,_,RI,_,OVERIG,_,BERGBEZINKLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d3e79539-6a5a-46a0-b84a-8894d70a9a38,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_PERCEELAANSLUITPUNT,,_,,_,RI,_,OVERIG,_,PERCEELAANSLUITPUNT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6d802f5b-2934-46bf-9d68-1d630499f649,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_BERGINGSLEIDING,,_,,_,RI,_,OVERIG,_,BERGINGSLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f89d386f-715a-4ef8-a4f7-7c18370d8013,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_TRANSPORTLEIDING,,_,,_,RI,_,OVERIG,_,TRANSPORTLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bd4a4aa6-6c12-443c-a127-d82405cd75ca,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_SCHILDMUUR,,_,,_,RI,_,OVERIG,_,SCHILDMUUR,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bfda3079-295e-4b22-9bef-ddf9d6ce9558,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_LOZELEIDING,,_,,_,RI,_,OVERIG,_,LOZELEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7b2e3687-4b0a-40e9-927a-3d7a4879e405,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_PERCEELAANSLUITLEIDING,,_,,_,RI,_,OVERIG,_,PERCEELAANSLUITLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3a43dda7-2d90-4d67-98bb-41968b68f986,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_RELINEN,,_,,_,RI,_,OVERIG,_,RELINEN,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/67ed63cd-3d8b-4dc9-bd05-7dd836dbf23b,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_GEBOORDELEIDING,,_,,_,RI,_,OVERIG,_,GEBOORDELEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e8cbb681-e3da-408f-8ca2-0e53d0663802,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_DUIKER,,_,,_,RI,_,OVERIG,_,DUIKER,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/14c4636f-8802-46cc-8c78-730997acad3d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_KOLKAANSLUITLEIDING,,_,,_,RI,_,OVERIG,_,KOLKAANSLUITLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/93bab727-23b3-4c5e-89c6-ed407dc7112e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_WEESLEIDING,,_,,_,RI,_,OVERIG,_,WEESLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/97a7b1fb-80d4-4bc8-afe1-1d03e03971f2,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_OVERSTORTLEIDING,,_,,_,RI,_,OVERIG,_,OVERSTORTLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/eae469bd-5c9b-449c-a5fd-c31f1136a0df,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_ZINKER,,_,,_,RI,_,OVERIG,_,ZINKER,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/66ab5ccc-dd0b-48fe-935f-6b7d4d615435,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"OVERIG_PERCEELAANSLUITLEIDING,,_,,_,RI,_,OVERIG,_,PERCEELAANSLUITLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/afcebcf5-98c4-4a79-9d09-4f440cceda8d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/139aada8-a54a-4c43-81b7-e32f9464ad42"
"HWA_TRANSPORTLEIDING,,_,,_,RI,_,HWA,_,TRANSPORTLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/571bdc48-6eac-4c5c-8602-65c4d4f00edc,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_PERCEELAANSLUITLEIDING,,_,,_,RI,_,HWA,_,PERCEELAANSLUITLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/32ae024c-ccf4-4ff7-9c5a-b426c53fbc24,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_PERCEELAANSLUITPUNT,,_,,_,RI,_,HWA,_,PERCEELAANSLUITPUNT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6abb4cde-3d98-4a91-b22b-57f84e16e3ab,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_BERGINGSLEIDING,,_,,_,RI,_,HWA,_,BERGINGSLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5c0c3bc5-8cf8-45fb-952a-a41e0ddf7473,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_KOLKAANSLUITLEIDING,,_,,_,RI,_,HWA,_,KOLKAANSLUITLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/eeb61457-d400-4554-a196-e49d7f87a645,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_RIOOLLEIDING,,_,,_,RI,_,HWA,_,RIOOLLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/a8301102-38cf-4e59-9b7f-5bd2a2945190,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_STUWLEIDING,,_,,_,RI,_,HWA,_,STUWLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/73d07ed8-5039-4ce2-a86c-aa8843c4cd55,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_GRINDKOFFER,,_,,_,RI,_,HWA,_,GRINDKOFFER,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e75e8b18-9e64-44df-b1ac-9cde96381b93,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_LOZINGSPUNT,,_,,_,RI,_,HWA,_,LOZINGSPUNT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f1699db8-16f1-4ef7-981b-682c33b6cc67,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_ZINKER,,_,,_,RI,_,HWA,_,ZINKER,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5458c7da-6494-49c9-859b-5890ba34e1eb,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_BERGBEZINKLEIDING,,_,,_,RI,_,HWA,_,BERGBEZINKLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/43eaf026-88be-4f8d-8237-d40edea302ee,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_GOOT,,_,,_,RI,_,HWA,_,GOOT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ed616b3c-7364-4411-9691-1a798edff003,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_WEESLEIDING,,_,,_,RI,_,HWA,_,WEESLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f5000984-a48d-46c9-92e8-09fd323a5a78,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_OVERSTORTLEIDING,,_,,_,RI,_,HWA,_,OVERSTORTLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c27f9e7b-7415-4a4a-80a2-539acfdc3b98,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_LOZELEIDING,,_,,_,RI,_,HWA,_,LOZELEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6404fc08-decc-47e8-8ec2-d6a4b1c94add,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_PERCEELAANSLUITING,,_,,_,RI,_,HWA,_,PERCEELAANSLUITING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/25a66709-9c0e-4a5f-897a-8ffbf0eb088f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_MANTELBUIS,,_,,_,RI,_,HWA,_,MANTELBUIS,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5b41d6c5-b5b7-42a5-861d-b1e8b3e4f78c,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"HWA_AANSLUITPUT,,_,,_,RI,_,HWA,_,AANSLUITPUT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f814227f-01d4-43bd-a822-4b0b8a548ae0,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7fe109ea-cc08-4fa2-be7c-72a8ee038ddd"
"ITR_LOZINGSPUNT,,_,,_,RI,_,ITR,_,LOZINGSPUNT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8bdb7d93-b893-479b-9526-281ffde44045,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_LOZELEIDING,,_,,_,RI,_,ITR,_,LOZELEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/17b56335-4160-4c2a-ad32-308119c36e71,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_RESERVOIR,,_,,_,RI,_,ITR,_,RESERVOIR,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f9d51df7-978e-402a-a8f1-1c1b9a646178,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_AANSLUITPUT,,_,,_,RI,_,ITR,_,AANSLUITPUT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/77ba8936-594b-4f71-8790-0ea66194cbc1,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_RIOOLLEIDING,,_,,_,RI,_,ITR,_,RIOOLLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8fee24c2-10d8-46f6-9592-1775c52bcb32,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_TRANSPORTLEIDING,,_,,_,RI,_,ITR,_,TRANSPORTLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ed42126-2ef7-4c25-ae23-e5cdac7290bc,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_MANTELBUIS,,_,,_,RI,_,ITR,_,MANTELBUIS,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/dc858248-57fe-4d49-aee5-eae541c7291d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_KOLKAANSLUITLEIDING,,_,,_,RI,_,ITR,_,KOLKAANSLUITLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/edac5e4d-8d6b-46bd-ac7a-1b02b2ceae37,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_RETENTIE,,_,,_,RI,_,ITR,_,RETENTIE,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3cdbb9c4-ea00-4a69-9dfa-474f88ac1111,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_STUWLEIDING,,_,,_,RI,_,ITR,_,STUWLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/09210d68-44de-4582-805b-3faa4627bf3a,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_PERCEELAANSLUITLEIDING,,_,,_,RI,_,ITR,_,PERCEELAANSLUITLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2ecc5ff2-6512-44d4-8a34-4497009550a4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_PERCEELAANSLUITPUNT,,_,,_,RI,_,ITR,_,PERCEELAANSLUITPUNT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0025eed7-cc28-4efc-b05b-8fb81a960121,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_BERGINGSLEIDING,,_,,_,RI,_,ITR,_,BERGINGSLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/939150aa-3230-45ba-9e19-3c0d4285cd19,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_OVERSTORTLEIDING,,_,,_,RI,_,ITR,_,OVERSTORTLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/77e2d660-16aa-4b5f-93d5-f62738215554,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_GRINDKIST,,_,,_,RI,_,ITR,_,GRINDKIST,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/dac4f9ad-2508-4524-8845-419f8d4fcf12,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_BERGBEZINKLEIDING,,_,,_,RI,_,ITR,_,BERGBEZINKLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/45384238-6ee0-48a5-9a0c-392f060f464f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"ITR_ZINKER,,_,,_,RI,_,ITR,_,ZINKER,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e61e84f2-4281-4438-aaa3-a3d5673a0ef2,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e24d8804-5b7e-4bd5-b46a-520f6bbc6828"
"DWA_TRANSPORTLEIDING,,_,,_,RI,_,DWA,_,TRANSPORTLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/328688a0-4e48-4e34-8259-510be280f49d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f61e0dae-87e1-41df-b175-41a9efd2e266"
"DWA_PERCEELAANSLUITPUNT,,_,,_,RI,_,DWA,_,PERCEELAANSLUITPUNT,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f2c957a8-64bc-426c-9cf5-8e0f145ebac0,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f61e0dae-87e1-41df-b175-41a9efd2e266"
"DWA_KOLKAANSLUITLEIDING,,_,,_,RI,_,DWA,_,KOLKAANSLUITLEIDING,_,,_,,_,,_,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/028df41c-a61c-4af6-aae4-55811b72a345,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f61e0dae-87e1-41df-b175-41a9efd2e266"
